PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
vosmijo01,Joe,Vosmik,1936,1414,5472,818,1682,335,92,65,0.307383041,874,23,514,272,13,N
wanerll01,Lloyd,Waner,1936,1993,7772,1201,2459,281,118,27,0.316392177,598,67,420,173,21,Y
wanerpa01,Paul,Waner,1936,2549,9459,1627,3152,605,191,113,0.333227614,1309,104,1091,376,22,Y
werbebi01,Billy,Werber,1936,1295,5024,875,1363,271,50,78,0.271297771,539,215,701,363,12,Y
wyattwh01,Whit,Wyatt,1936,366,607,53,133,26,2,7,0.219110379,69,0,26,111,17,Y
aukerel01,Elden,Auker,1937,356,700,73,131,15,9,6,0.187142857,72,2,41,232,10,N
beckbo01,Boom-Boom,Beck,1937,266,327,17,61,14,0,0,0.186544343,20,0,4,46,13,N
bridgto01,Tommy,Bridges,1937,424,1003,83,181,27,8,0,0.180458624,72,0,74,271,16,Y
chapmbe01,Ben,Chapman,1937,1717,6478,1144,1958,407,107,90,0.302253782,977,287,824,556,19,Y
cuccito01,Tony,Cuccinello,1937,1704,6184,730,1729,334,46,94,0.279592497,884,42,579,497,17,Y
danniha01,Harry,Danning,1937,890,2971,363,847,162,26,57,0.285089196,397,13,187,217,10,Y
derripa01,Paul,Derringer,1937,579,1260,70,220,30,3,2,0.174603175,102,0,16,219,16,Y
ferreri01,Rick,Ferrell,1937,1884,6028,687,1692,324,45,28,0.280690113,734,29,931,277,21,Y
hardeme01,Mel,Harder,1937,584,1203,89,199,38,5,4,0.165419784,93,2,39,369,20,Y
herriar01,Art,Herring,1937,200,208,29,31,6,2,0,0.149038462,9,1,15,27,11,N
johnssi01,Si,Johnson,1937,492,709,29,87,4,1,0,0.122708039,20,0,20,213,19,N
knickbi01,Bill,Knickerbocker,1937,907,3418,423,943,198,27,28,0.275892335,368,25,244,238,10,N
leibeha01,Hank,Leiber,1937,813,2805,410,808,137,24,101,0.288057041,518,5,274,319,10,N
mancugu01,Gus,Mancuso,1937,1460,4505,386,1194,197,16,53,0.265038846,543,8,418,264,18,Y
mungova01,Van,Mungo,1937,410,787,56,174,24,4,0,0.221092757,74,1,29,164,14,Y
rolfere01,Red,Rolfe,1937,1175,4827,942,1394,257,67,69,0.28879221,497,44,526,335,10,Y
schumha02,Hal,Schumacher,1937,450,896,100,181,23,4,15,0.202008929,102,0,32,196,13,Y
soltemo01,Moose,Solters,1937,938,3421,503,990,213,42,83,0.289389068,599,42,221,377,11,N
sullibi04,Billy,Sullivan,1937,962,2840,347,820,152,32,29,0.288732394,388,30,240,119,12,N
swiftbi01,Bill,Swift,1937,336,591,43,134,27,3,3,0.226734349,54,0,19,113,11,N
toddal01,Al,Todd,1937,863,2785,286,768,119,29,35,0.275763016,366,18,104,243,11,N
warnelo01,Lon,Warneke,1937,459,962,87,215,26,2,4,0.223492723,97,1,52,148,16,Y
whitejo01,Jo-Jo,White,1937,878,2652,456,678,83,42,8,0.255656109,229,92,386,276,10,N
