PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
roepr01,Preacher,Roe,1948,333,620,37,68,3,0,1,0.109677419,28,0,38,215,12,Y
ryanco01,Connie,Ryan,1948,1184,3982,535,988,181,42,56,0.248116524,381,69,518,514,14,N
scarbra01,Ray,Scarborough,1948,318,456,32,85,10,1,1,0.186403509,35,0,18,81,13,N
stephve01,Vern,Stephens,1948,1720,6497,1001,1859,307,42,247,0.286132061,1174,25,692,685,17,N
stewabu01,Bud,Stewart,1948,773,2041,288,547,96,32,32,0.268005879,260,29,252,157,10,N
suderpe01,Pete,Suder,1948,1421,5085,469,1268,210,44,49,0.249360865,541,19,288,456,13,N
whiteha01,Hal,White,1948,337,255,15,37,7,0,0,0.145098039,7,0,16,91,13,Y
wyrosjo01,Johnny,Wyrostek,1948,1221,4240,525,1149,209,45,58,0.270990566,481,33,482,437,12,N
zarilal01,Al,Zarilla,1948,1120,3535,507,975,186,43,61,0.275813296,456,33,415,382,13,N
zoldasa01,Sam,Zoldak,1948,251,286,16,50,6,0,0,0.174825175,11,1,10,52,10,N
bakerfl01,Floyd,Baker,1949,874,2280,285,573,76,13,1,0.251315789,196,23,382,165,15,N
blackew01,Ewell,Blackwell,1949,237,443,31,77,12,1,1,0.173814898,22,0,12,73,11,Y
brazlal01,Al,Brazle,1949,445,453,37,80,5,1,0,0.176600442,31,0,2,40,10,N
brownto02,Tommy,Brown,1949,494,1280,151,309,39,7,31,0.24140625,159,7,85,142,11,N
coxbi02,Billy,Cox,1949,1058,3712,470,974,174,32,66,0.262392241,351,42,298,218,11,Y
gordosi01,Sid,Gordon,1949,1475,4992,735,1415,220,43,202,0.283453526,805,19,731,356,14,N
gromest01,Steve,Gromek,1949,470,630,58,124,9,2,0,0.196825397,40,2,71,146,18,Y
hermage01,Gene,Hermanski,1949,739,1960,276,533,85,18,46,0.271938776,259,43,289,212,11,N
johnsbi03,Billy,Johnson,1949,964,3253,419,882,141,33,61,0.271134338,487,13,347,290,10,N
kosloda01,Dave,Koslo,1949,350,516,31,56,12,0,3,0.108527132,30,1,36,222,13,N
lehnepa01,Paul,Lehner,1949,540,1768,175,455,80,21,22,0.257352941,197,6,127,118,10,N
lopated01,Ed,Lopat,1949,357,887,87,187,26,5,5,0.210822999,77,0,73,92,13,Y
marshwi01,Willard,Marshall,1949,1246,4233,583,1160,163,39,130,0.274037326,604,14,458,219,12,N
michaca01,Cass,Michaels,1949,1288,4367,508,1142,147,46,53,0.261506755,501,64,566,406,15,N
northro01,Ron,Northey,1949,1084,3172,385,874,172,28,108,0.275535939,513,7,361,297,15,Y
peskyjo01,Johnny,Pesky,1949,1270,4745,867,1455,226,50,17,0.306638567,404,53,662,218,12,Y
polleho01,Howie,Pollet,1949,407,698,54,129,17,2,0,0.184813754,48,0,55,159,17,N
reesepe01,Pee Wee,Reese,1949,2166,8058,1338,2170,330,80,126,0.269297592,885,232,1210,890,16,Y
rizzuph01,Phil,Rizzuto,1949,1661,5816,877,1588,239,62,38,0.27303989,563,149,651,398,13,Y
scheica01,Carl,Scheib,1949,327,468,51,117,14,6,5,0.25,59,1,21,59,12,N
vollmcl01,Clyde,Vollmer,1949,685,2021,283,508,77,10,69,0.251360713,339,7,243,328,13,N
wilkste01,Ted,Wilks,1949,385,206,15,27,3,0,0,0.131067961,13,0,16,59,12,N
brancra01,Ralph,Branca,1950,322,464,35,66,6,1,2,0.142241379,31,0,36,160,14,N
colemjo04,Joe,Coleman,1950,223,363,20,66,16,0,4,0.181818182,26,1,22,133,11,N
dicksmu01,Murry,Dickson,1950,638,1095,81,253,34,5,3,0.231050228,82,0,12,105,20,N
drewska01,Karl,Drews,1950,218,254,10,21,2,0,0,0.082677165,5,1,28,95,10,N
edwarbr01,Bruce,Edwards,1950,591,1675,191,429,67,20,39,0.256119403,241,9,190,179,11,N
garagjo01,Joe,Garagiola,1950,676,1872,198,481,82,16,42,0.256944444,255,5,267,173,12,N
kellge01,George,Kell,1950,1795,6702,881,2054,385,50,78,0.306475679,870,51,621,287,19,Y
kennebo01,Bob,Kennedy,1950,1483,4624,514,1176,196,41,63,0.25432526,514,45,364,443,21,N
kinerra01,Ralph,Kiner,1950,1472,5205,971,1451,216,39,369,0.278770413,1015,22,1011,749,11,Y
lemonbo01,Bob,Lemon,1950,615,1183,148,274,54,9,37,0.231614539,147,2,93,241,15,Y
liponjo01,Johnny,Lipon,1950,758,2661,351,690,95,24,10,0.259301015,266,28,347,152,11,N
mauchge01,Gene,Mauch,1950,304,737,93,176,25,7,5,0.23880597,62,6,104,82,10,N
niarhgu01,Gus,Niarhos,1950,315,691,114,174,26,5,1,0.251808973,59,6,153,56,10,N
palicer01,Erv,Palica,1950,262,243,22,48,8,1,1,0.197530864,17,2,13,63,10,N
raschvi01,Vic,Raschi,1950,269,608,45,112,15,1,1,0.184210526,50,0,47,145,11,Y
sainjo01,Johnny,Sain,1950,433,774,69,190,28,4,3,0.245478036,101,0,24,20,13,Y
schmijo01,Johnny,Schmitz,1950,368,587,32,83,9,3,2,0.141396934,32,0,20,147,18,N
seminan01,Andy,Seminick,1950,1304,3921,495,953,139,26,164,0.243050242,556,23,582,780,16,N
slaugen01,Enos,Slaughter,1950,2380,7946,1247,2383,413,148,169,0.29989932,1304,71,1018,538,22,Y
truckvi01,Virgil,Trucks,1950,517,949,63,171,23,1,2,0.180189673,70,1,9,153,19,Y
vernomi01,Mickey,Vernon,1950,2409,8731,1196,2495,490,120,172,0.285763372,1311,137,955,869,21,Y
waitked01,Eddie,Waitkus,1950,1140,4254,528,1214,215,44,24,0.285378467,373,28,372,204,12,N
willite01,Ted,Williams,1950,2292,7706,1798,2654,525,71,521,0.344406956,1839,24,2021,709,19,Y
astrojo01,Joe,Astroth,1951,544,1579,163,401,51,10,13,0.253958201,156,6,177,124,10,N
