PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
kendafr01,Fred,Kendall,1974,877,2576,170,603,86,11,31,0.234083851,244,5,189,240,12,N
lummi01,Mike,Lum,1974,1517,3554,404,877,128,20,90,0.246764209,431,13,366,506,16,N
marshmi01,Mike,Marshall,1974,725,179,11,35,1,0,1,0.195530726,16,0,17,33,17,Y
martite01,Ted,Martinez,1974,657,1480,165,355,50,16,7,0.239864865,108,29,55,213,10,N
mcgratu01,Tug,McGraw,1974,826,214,14,39,7,0,1,0.182242991,18,0,10,57,19,Y
mingost01,Steve,Mingori,1974,386,12,0,2,0,0,0,0.166666667,0,0,0,4,11,N
montgbo01,Bob,Montgomery,1974,387,1185,125,306,50,8,23,0.258227848,156,6,64,268,10,N
munsoth01,Thurman,Munson,1974,1423,5344,696,1558,229,32,113,0.291541916,701,48,438,571,11,Y
muserto01,Tony,Muser,1974,663,1268,123,329,41,9,7,0.259463722,117,14,95,138,10,N
palmeji01,Jim,Palmer,1974,576,489,52,85,9,1,3,0.173824131,41,1,16,207,19,Y
patekfr01,Freddie,Patek,1974,1650,5530,736,1340,216,55,41,0.242314647,490,385,523,787,14,N
pattima01,Marty,Pattin,1974,487,309,15,38,6,0,2,0.122977346,20,0,8,109,13,N
perezma01,Marty,Perez,1974,931,3131,313,771,108,22,22,0.246247205,241,11,245,369,12,N
retteme01,Merv,Rettenmund,1974,1023,2555,393,693,114,16,66,0.271232877,329,68,445,382,13,N
rookeji01,Jim,Rooker,1974,337,606,54,122,17,4,7,0.201320132,56,3,21,229,13,N
rosepe01,Pete,Rose,1974,3562,14053,2165,4256,746,135,160,0.302853483,1314,198,1566,1143,25,Y
rudijo01,Joe,Rudi,1974,1547,5556,684,1468,287,39,179,0.264218862,810,25,369,870,16,Y
sizemte01,Ted,Sizemore,1974,1411,5011,577,1311,188,21,23,0.261624426,430,59,469,350,13,N
smithre06,Reggie,Smith,1974,1987,7033,1123,2020,363,57,314,0.287217404,1092,137,890,1030,18,Y
staubru01,Rusty,Staub,1974,2951,9720,1189,2716,499,47,292,0.279423868,1466,47,1255,888,24,Y
stinsbo01,Bob,Stinson,1974,652,1634,166,408,61,7,33,0.249694002,180,8,201,254,12,N
valenbo02,Bobby,Valentine,1974,639,1698,176,441,59,9,12,0.259717314,157,27,140,134,12,N
bahnsst01,Stan,Bahnsen,1975,575,479,22,56,8,2,1,0.11691023,19,0,19,225,19,Y
benchjo01,Johnny,Bench,1975,2158,7658,1091,2048,381,24,389,0.26743275,1376,68,891,1278,17,Y
bonhabi01,Bill,Bonham,1975,307,471,37,81,15,1,0,0.171974522,24,0,13,125,10,N
carbobe01,Bernie,Carbo,1975,1010,2733,372,722,140,9,96,0.264178558,358,26,538,611,16,N
clevere01,Reggie,Cleveland,1975,428,232,13,49,6,0,0,0.211206897,17,0,6,50,14,N
dragodi01,Dick,Drago,1975,521,274,11,21,4,0,0,0.076642336,12,0,21,149,14,N
ellisjo01,John,Ellis,1975,883,2672,259,699,116,13,69,0.261601796,391,6,190,403,13,N
griffto02,Tom,Griffin,1975,408,405,31,66,16,0,10,0.162962963,32,0,13,158,15,N
hislela01,Larry,Hisle,1975,1197,4205,652,1146,193,32,166,0.272532699,674,128,462,941,14,Y
